# s_ref,X_ref,Y_ref,phi_ref,kappa_ref,right_width,left_width
-424.180661,2.703628,43.833397,1.856780,0.006507,1.749998,1.750001
-424.080668,2.675365,43.929401,1.857423,0.006347,1.749998,1.750001
-423.980675,2.647039,44.025394,1.858050,0.006186,1.749998,1.750001
-423.880682,2.618651,44.121375,1.858662,0.006026,1.749998,1.750001
-423.780690,2.590204,44.217346,1.859257,0.005865,1.749998,1.750001
-423.680697,2.561699,44.313304,1.859842,0.005942,1.750001,1.750000
-423.580704,2.533136,44.409250,1.860451,0.006216,1.750001,1.750000
-423.480712,2.504511,44.505184,1.861087,0.006491,1.750001,1.750000
-423.380719,2.475823,44.601102,1.861751,0.006766,1.750001,1.750000
-423.280726,2.447069,44.697005,1.862442,0.007041,1.750001,1.750000
-423.180733,2.418247,44.792889,1.863161,0.007317,1.750001,1.750000
-423.080741,2.389354,44.888754,1.863907,0.007593,1.750001,1.750000
-422.980748,2.360387,44.984597,1.864681,0.007869,1.750001,1.750000
-422.880755,2.331346,45.080417,1.865483,0.008145,1.750001,1.750000
-422.780763,2.302227,45.176212,1.866312,0.008422,1.750001,1.750000
-422.680770,2.273028,45.271981,1.867169,0.008699,1.750001,1.750000
-422.580777,2.243746,45.367720,1.868054,0.008976,1.750001,1.750000
-422.480784,2.214379,45.463430,1.868966,0.009254,1.750001,1.750000
-422.380792,2.184925,45.559107,1.869907,0.009532,1.750001,1.750000
-422.280799,2.155382,45.654751,1.870875,0.009810,1.750001,1.750000
-422.180806,2.125747,45.750359,1.871871,0.010089,1.750001,1.750000
-422.080814,2.096017,45.845930,1.872894,0.010369,1.750001,1.750000
-421.980821,2.066191,45.941462,1.873946,0.010649,1.750001,1.750000
-421.880828,2.036266,46.036954,1.875026,0.010929,1.750001,1.750000
-421.780835,2.006239,46.132402,1.876134,0.011210,1.750001,1.750000
-421.680843,1.976109,46.227807,1.877269,0.011492,1.750001,1.750000
-421.580850,1.945873,46.323165,1.878433,0.011774,1.750001,1.750000
-421.480857,1.915528,46.418476,1.879625,0.012057,1.750001,1.750000
-421.380865,1.885073,46.513737,1.880845,0.012340,1.750001,1.750000
-421.280872,1.854504,46.608947,1.882093,0.012624,1.750001,1.750000
-421.180879,1.823820,46.704104,1.883369,0.012908,1.750001,1.750000
-421.080886,1.793017,46.799206,1.884674,0.013194,1.750001,1.750000
-420.980894,1.762095,46.894252,1.886007,0.013479,1.750001,1.750000
-420.880901,1.731050,46.989240,1.887368,0.013766,1.750001,1.750000
-420.780908,1.699880,47.084167,1.888758,0.014053,1.750001,1.750000
-420.680916,1.668583,47.179033,1.890176,0.014341,1.750001,1.750000
-420.580923,1.637156,47.273835,1.891623,0.014630,1.750001,1.750000
-420.480930,1.605597,47.368572,1.893098,0.014919,1.750001,1.750000
-420.380937,1.573903,47.463242,1.894602,0.015209,1.750001,1.750000
-420.280945,1.542073,47.557843,1.896135,0.015500,1.750001,1.750000
-420.180952,1.510103,47.652373,1.897696,0.015792,1.750001,1.750000
-420.080959,1.477992,47.746832,1.899286,0.016084,1.750001,1.750000
-419.980967,1.445738,47.841216,1.900905,0.016377,1.750001,1.750000
-419.880974,1.413337,47.935525,1.902553,0.016671,1.750001,1.750000
-419.780981,1.380787,48.029756,1.904229,0.016966,1.750001,1.750000
-419.680988,1.348086,48.123909,1.905931,0.016959,1.750000,1.750004
-419.580996,1.315232,48.217990,1.907584,0.016225,1.750000,1.750004
-419.481003,1.282234,48.311997,1.909164,0.015488,1.750000,1.750004
-419.381010,1.249097,48.405935,1.910670,0.014749,1.750000,1.750004
-419.281018,1.215826,48.499811,1.912102,0.014007,1.750000,1.750004
-419.181025,1.182429,48.593629,1.913460,0.013262,1.750000,1.750004
-419.081032,1.148911,48.687396,1.914743,0.012516,1.750000,1.750004
-418.981039,1.115277,48.781115,1.915952,0.011768,1.750000,1.750004
-418.881047,1.081535,48.874793,1.917087,0.011018,1.750000,1.750004
-418.781054,1.047689,48.968435,1.918146,0.010267,1.750000,1.750004
-418.681061,1.013747,49.062046,1.919131,0.009515,1.750000,1.750004
-418.581069,0.979713,49.155632,1.920041,0.008762,1.750000,1.750004
-418.481076,0.945594,49.249198,1.920876,0.008008,1.750000,1.750004
-418.381083,0.911395,49.342750,1.921637,0.007254,1.750000,1.750004
-418.281090,0.877123,49.436292,1.922322,0.006500,1.750000,1.750004
-418.181098,0.842785,49.529830,1.922932,0.005745,1.750000,1.750004
-418.081105,0.808384,49.623370,1.923467,0.004991,1.750000,1.750004
-417.981112,0.773929,49.716917,1.923927,0.004237,1.750000,1.750004
-417.881120,0.739424,49.810476,1.924312,0.003484,1.750000,1.750004
-417.781127,0.704875,49.904052,1.924621,0.002731,1.750000,1.750004
-417.681134,0.670289,49.997651,1.924856,0.001979,1.750000,1.750004
-417.581141,0.635672,50.091279,1.925017,0.001229,1.750000,1.750004
-417.481149,0.601029,50.184940,1.925102,0.000480,1.750000,1.750004
-417.381156,0.566366,50.278641,1.925112,-0.000268,1.750000,1.750004
-417.281163,0.531690,50.372386,1.925048,-0.001014,1.750000,1.750004
-417.181171,0.497007,50.466180,1.924910,-0.001757,1.750000,1.750004
-417.081178,0.462321,50.560030,1.924697,-0.002499,1.750000,1.750004
-416.981185,0.427641,50.653940,1.924410,-0.003238,1.750000,1.750004
-416.881192,0.392970,50.747916,1.924048,-0.003975,1.750000,1.750004
-416.781200,0.358316,50.841963,1.923613,-0.004709,1.750000,1.750004
-416.681207,0.323684,50.936087,1.923104,-0.005440,1.750000,1.750004
-416.581214,0.289080,51.030293,1.922522,-0.006168,1.750000,1.750004
-416.481222,0.254510,51.124585,1.921866,-0.006893,1.750000,1.750004
-416.381229,0.219981,51.218971,1.921137,-0.007614,1.750000,1.750004
-416.281236,0.185497,51.313455,1.920335,-0.008332,1.750000,1.750004
-416.181244,0.151066,51.408042,1.919460,-0.009046,1.750000,1.750004
-416.081251,0.116693,51.502737,1.918513,-0.009756,1.750000,1.750004
-415.981258,0.082384,51.597547,1.917494,-0.010461,1.750000,1.750004
-415.881265,0.048145,51.692476,1.916403,-0.011162,1.750000,1.750004
-415.781273,0.013982,51.787530,1.915240,-0.011859,1.750000,1.750004
-415.681280,-0.020062,51.882609,1.914026,-0.011220,1.750004,1.750002
-415.581287,-0.053931,51.977530,1.913105,-0.007062,1.750004,1.750002
-415.481295,-0.087760,52.072551,1.912601,-0.002924,1.750004,1.750002
-415.381302,-0.121583,52.167645,1.912514,0.001199,1.750004,1.750002
-415.281309,-0.155437,52.262787,1.912843,0.005311,1.750004,1.750002
-415.181316,-0.189355,52.357951,1.913587,0.009418,1.750004,1.750002
-415.081324,-0.223373,52.453109,1.914746,0.013523,1.750004,1.750002
-414.981331,-0.257528,52.548237,1.916321,0.017632,1.750004,1.750002
-414.881338,-0.291853,52.643307,1.918311,0.021748,1.750004,1.750002
-414.781346,-0.326384,52.738294,1.920717,0.025877,1.750004,1.750002
-414.681353,-0.361157,52.833172,1.923541,0.030021,1.750004,1.750002
-414.581360,-0.396206,52.927914,1.926784,0.034187,1.750004,1.750002
-414.481367,-0.431568,53.022494,1.930448,0.038376,1.750004,1.750002
-414.381375,-0.467276,53.116887,1.934533,0.042593,1.750004,1.750002
-414.281382,-0.503367,53.211066,1.939043,0.046841,1.750004,1.750002
-414.181389,-0.539876,53.305005,1.943979,0.051123,1.750004,1.750002
-414.081397,-0.576838,53.398677,1.949344,0.055442,1.750004,1.750002
-413.981404,-0.614288,53.492057,1.955141,0.059800,1.750004,1.750002
-413.881411,-0.652261,53.585119,1.961372,0.064199,1.750004,1.750002
-413.781418,-0.690793,53.677836,1.968041,0.068640,1.750004,1.750002
-413.681426,-0.729920,53.770183,1.975150,0.073125,1.750004,1.750002
-413.581433,-0.769675,53.862132,1.982701,0.077654,1.750004,1.750002
-413.481440,-0.810096,53.953659,1.990699,0.082226,1.750004,1.750002
-413.381448,-0.851216,54.044736,1.999146,0.086841,1.750004,1.750002
-413.281455,-0.893071,54.135338,2.008045,0.091498,1.750004,1.750002
-413.181462,-0.935696,54.225439,2.017399,0.096193,1.750004,1.750002
-413.081469,-0.979127,54.315012,2.027210,0.100923,1.750004,1.750002
-412.981477,-1.023399,54.404031,2.037480,0.105685,1.750004,1.750002
-412.881484,-1.068547,54.492470,2.048212,0.110473,1.750004,1.750002
-412.781491,-1.114607,54.580304,2.059407,0.115280,1.750004,1.750002
-412.681499,-1.161613,54.667505,2.071065,0.120099,1.750004,1.750002
-412.581506,-1.209601,54.754049,2.083189,0.124923,1.750004,1.750002
-412.481513,-1.258607,54.839907,2.095777,0.129740,1.750004,1.750002
-412.381520,-1.308664,54.925056,2.108829,0.134540,1.750004,1.750002
-412.281528,-1.359810,55.009467,2.122343,0.139311,1.750004,1.750002
-412.181535,-1.412078,55.093116,2.136318,0.144038,1.750004,1.750002
-412.081542,-1.465505,55.175976,2.150750,0.148708,1.750004,1.750002
-411.981550,-1.520125,55.258021,2.165634,0.153303,1.750004,1.750002
-411.881557,-1.575974,55.339225,2.180966,0.157807,1.750004,1.750002
-411.781564,-1.633087,55.419561,2.196739,0.162201,1.750004,1.750002
-411.681571,-1.691500,55.499004,2.212944,0.166465,1.750004,1.750002
-411.581579,-1.751025,55.577249,2.229320,0.165381,1.750002,1.750004
-411.481586,-1.811792,55.654488,2.245436,0.162575,1.750002,1.750004
-411.381593,-1.873841,55.730812,2.261289,0.159759,1.750002,1.750004
-411.281601,-1.937143,55.806226,2.276881,0.156941,1.750002,1.750004
-411.181608,-2.001673,55.880731,2.292211,0.154128,1.750002,1.750004
-411.081615,-2.067401,55.954330,2.307281,0.151328,1.750002,1.750004
-410.981622,-2.134301,56.027024,2.322094,0.148545,1.750002,1.750004
-410.881630,-2.202345,56.098816,2.336651,0.145786,1.750002,1.750004
-410.781637,-2.271505,56.169708,2.350954,0.143057,1.750002,1.750004
-410.681644,-2.341753,56.239702,2.365006,0.140360,1.750002,1.750004
-410.581652,-2.413062,56.308802,2.378811,0.137702,1.750002,1.750004
-410.481659,-2.485404,56.377008,2.392372,0.135085,1.750002,1.750004
-410.381666,-2.558751,56.444323,2.405692,0.132512,1.750002,1.750004
-410.281673,-2.633076,56.510749,2.418775,0.129987,1.750002,1.750004
-410.181681,-2.708352,56.576289,2.431625,0.127512,1.750002,1.750004
-410.081688,-2.784550,56.640945,2.444246,0.125089,1.750002,1.750004
-409.981695,-2.861643,56.704719,2.456643,0.122719,1.750002,1.750004
-409.881703,-2.939603,56.767614,2.468819,0.120406,1.750002,1.750004
-409.781710,-3.018403,56.829630,2.480779,0.118149,1.750002,1.750004
-409.681717,-3.098015,56.890772,2.492528,0.115949,1.750002,1.750004
-409.581724,-3.178411,56.951041,2.504071,0.113808,1.750002,1.750004
-409.481732,-3.259563,57.010439,2.515411,0.111726,1.750002,1.750004
-409.381739,-3.341445,57.068968,2.526554,0.109704,1.750002,1.750004
-409.281746,-3.424028,57.126631,2.537504,0.107741,1.750002,1.750004
-409.181754,-3.507285,57.183431,2.548266,0.105838,1.750002,1.750004
-409.081761,-3.591188,57.239368,2.558846,0.103994,1.750002,1.750004
-408.981768,-3.675709,57.294446,2.569247,0.102211,1.750002,1.750004
-408.881775,-3.760821,57.348667,2.579474,0.100486,1.750002,1.750004
-408.781783,-3.846496,57.402032,2.589532,0.098821,1.750002,1.750004
-408.681790,-3.932707,57.454545,2.599426,0.097215,1.750002,1.750004
-408.581797,-4.019425,57.506207,2.609160,0.095667,1.750002,1.750004
-408.481805,-4.106624,57.557021,2.618740,0.094176,1.750002,1.750004
-408.381812,-4.194275,57.606989,2.628169,0.092744,1.750002,1.750004
-408.281819,-4.282351,57.656113,2.637452,0.091368,1.750002,1.750004
-408.181826,-4.370825,57.704396,2.646594,0.090049,1.750002,1.750004
-408.081834,-4.459668,57.751839,2.655600,0.088786,1.750002,1.750004
-407.981841,-4.548853,57.798445,2.664473,0.087579,1.750002,1.750004
-407.881848,-4.638352,57.844216,2.673218,0.086427,1.750002,1.750004
-407.781856,-4.728138,57.889155,2.681841,0.085329,1.750002,1.750004
-407.681863,-4.818822,57.933574,2.690384,0.083874,1.750004,1.749996
-407.581870,-4.909765,57.977168,2.698768,0.082381,1.750004,1.749996
-407.481877,-5.000958,58.019956,2.706990,0.080855,1.750004,1.749996
-407.381885,-5.092397,58.061954,2.715047,0.079296,1.750004,1.749996
-407.281892,-5.184077,58.103180,2.722939,0.077707,1.750004,1.749996
-407.181899,-5.275991,58.143652,2.730662,0.076090,1.750004,1.749996
-407.081907,-5.368134,58.183388,2.738215,0.074447,1.750004,1.749996
-406.981914,-5.460501,58.222404,2.745597,0.072780,1.750004,1.749996
-406.881921,-5.553085,58.260719,2.752805,0.071091,1.750004,1.749996
-406.781928,-5.645882,58.298350,2.759838,0.069381,1.750004,1.749996
-406.681936,-5.738885,58.335315,2.766695,0.067653,1.750004,1.749996
-406.581943,-5.832089,58.371630,2.773376,0.065907,1.750004,1.749996
-406.481950,-5.925488,58.407315,2.779877,0.064147,1.750004,1.749996
-406.381958,-6.019077,58.442386,2.786200,0.062372,1.750004,1.749996
-406.281965,-6.112850,58.476861,2.792342,0.060584,1.750004,1.749996
-406.181972,-6.206801,58.510758,2.798304,0.058786,1.750004,1.749996
-406.081979,-6.300926,58.544094,2.804083,0.056977,1.750004,1.749996
-405.981987,-6.395217,58.576887,2.809681,0.055160,1.750004,1.749996
-405.881994,-6.489670,58.609154,2.815096,0.053335,1.750004,1.749996
-405.782001,-6.584280,58.640913,2.820327,0.051504,1.750004,1.749996
-405.682009,-6.679039,58.672181,2.825375,0.049667,1.750004,1.749996
-405.582016,-6.773944,58.702977,2.830238,0.047825,1.750004,1.749996
-405.482023,-6.868987,58.733317,2.834918,0.045979,1.750004,1.749996
-405.382030,-6.964164,58.763220,2.839412,0.044129,1.750004,1.749996
-405.282038,-7.059470,58.792702,2.843722,0.042277,1.750004,1.749996
-405.182045,-7.154897,58.821782,2.847848,0.040423,1.750004,1.749996
-405.082052,-7.250441,58.850476,2.851788,0.038568,1.750004,1.749996
-404.982060,-7.346096,58.878804,2.855543,0.036712,1.750004,1.749996
-404.882067,-7.441857,58.906781,2.859113,0.034855,1.750004,1.749996
-404.782074,-7.537718,58.934427,2.862497,0.032997,1.750004,1.749996
-404.682081,-7.633673,58.961757,2.865697,0.031140,1.750004,1.749996
-404.582089,-7.729716,58.988791,2.868711,0.029283,1.750004,1.749996
-404.482096,-7.825843,59.015545,2.871540,0.027426,1.750004,1.749996
-404.382103,-7.922047,59.042037,2.874185,0.025570,1.750004,1.749996
-404.282111,-8.018323,59.068285,2.876644,0.023715,1.750004,1.749996
-404.182118,-8.114665,59.094306,2.878918,0.021860,1.750004,1.749996
-404.082125,-8.211068,59.120118,2.881007,0.020007,1.750004,1.749996
-403.982132,-8.307525,59.145739,2.882911,0.018154,1.750004,1.749996
-403.882140,-8.404032,59.171185,2.884630,0.016302,1.750004,1.749996
-403.782147,-8.500583,59.196475,2.886165,0.014451,1.750004,1.749996
-403.682154,-8.597298,59.221657,2.887572,0.014027,1.749996,1.749998
-403.582162,-8.694087,59.246714,2.888974,0.014019,1.749996,1.749998
-403.482169,-8.790912,59.271636,2.890375,0.014011,1.749996,1.749998
-403.382176,-8.887774,59.296422,2.891776,0.014003,1.749996,1.749998
-403.282183,-8.984671,59.321073,2.893176,0.013996,1.749996,1.749998
-403.182191,-9.081604,59.345588,2.894575,0.013988,1.749996,1.749998
-403.082198,-9.178573,59.369968,2.895973,0.013981,1.749996,1.749998
-402.982205,-9.275576,59.394213,2.897370,0.013973,1.749996,1.749998
-402.882213,-9.372615,59.418323,2.898767,0.013966,1.749996,1.749998
-402.782220,-9.469688,59.442298,2.900163,0.013959,1.749996,1.749998
-402.682227,-9.566796,59.466137,2.901559,0.013951,1.749996,1.749998
-402.582234,-9.663938,59.489841,2.902953,0.013944,1.749996,1.749998
-402.482242,-9.761113,59.513409,2.904347,0.013937,1.749996,1.749998
-402.382249,-9.858322,59.536843,2.905740,0.013930,1.749996,1.749998
-402.282256,-9.955565,59.560141,2.907133,0.013923,1.749996,1.749998
-402.182264,-10.052840,59.583304,2.908525,0.013916,1.749996,1.749998
-402.082271,-10.150148,59.606332,2.909916,0.013909,1.749996,1.749998
-401.982278,-10.247489,59.629224,2.911307,0.013902,1.749996,1.749998
-401.882285,-10.344861,59.651981,2.912696,0.013896,1.749996,1.749998
-401.782293,-10.442266,59.674603,2.914086,0.013889,1.749996,1.749998
-401.682300,-10.539702,59.697090,2.915474,0.013882,1.749996,1.749998
-401.582307,-10.637170,59.719441,2.916862,0.013876,1.749996,1.749998
-401.482315,-10.734669,59.741658,2.918249,0.013869,1.749996,1.749998
-401.382322,-10.832199,59.763739,2.919636,0.013863,1.749996,1.749998
-401.282329,-10.929759,59.785685,2.921022,0.013857,1.749996,1.749998
-401.182336,-11.027349,59.807495,2.922407,0.013850,1.749996,1.749998
-401.082344,-11.124970,59.829171,2.923792,0.013844,1.749996,1.749998
-400.982351,-11.222620,59.850711,2.925176,0.013838,1.749996,1.749998
-400.882358,-11.320300,59.872116,2.926559,0.013832,1.749996,1.749998
-400.782366,-11.418009,59.893386,2.927942,0.013826,1.749996,1.749998
-400.682373,-11.515747,59.914521,2.929324,0.013820,1.749996,1.749998
-400.582380,-11.613514,59.935520,2.930706,0.013814,1.749996,1.749998
-400.482387,-11.711309,59.956384,2.932087,0.013808,1.749996,1.749998
-400.382395,-11.809133,59.977114,2.933468,0.013802,1.749996,1.749998
-400.282402,-11.906984,59.997708,2.934847,0.013797,1.749996,1.749998
-400.182409,-12.004863,60.018166,2.936227,0.013791,1.749996,1.749998
-400.082417,-12.102769,60.038490,2.937605,0.013786,1.749996,1.749998
-399.982424,-12.200702,60.058679,2.938984,0.013780,1.749996,1.749998
-399.882431,-12.298662,60.078732,2.940361,0.013775,1.749996,1.749998
-399.782438,-12.396649,60.098650,2.941738,0.013769,1.749996,1.749998
-399.682446,-12.494666,60.118435,2.943109,0.013606,1.749998,1.749996
-399.582453,-12.592711,60.138086,2.944459,0.013406,1.749998,1.749996
-399.482460,-12.690782,60.157605,2.945790,0.013206,1.749998,1.749996
-399.382468,-12.788877,60.176995,2.947100,0.013005,1.749998,1.749996
-399.282475,-12.886997,60.196257,2.948390,0.012805,1.749998,1.749996
-399.182482,-12.985140,60.215393,2.949661,0.012604,1.749998,1.749996
-399.082489,-13.083308,60.234405,2.950911,0.012404,1.749998,1.749996
-398.982497,-13.181499,60.253296,2.952141,0.012203,1.749998,1.749996
-398.882504,-13.279712,60.272067,2.953351,0.012003,1.749998,1.749996
-398.782511,-13.377948,60.290719,2.954542,0.011802,1.749998,1.749996
-398.682519,-13.476205,60.309256,2.955712,0.011602,1.749998,1.749996
-398.582526,-13.574484,60.327679,2.956862,0.011401,1.749998,1.749996
-398.482533,-13.672784,60.345990,2.957992,0.011200,1.749998,1.749996
-398.382540,-13.771105,60.364191,2.959102,0.011000,1.749998,1.749996
-398.282548,-13.869446,60.382283,2.960191,0.010799,1.749998,1.749996
-398.182555,-13.967806,60.400270,2.961261,0.010599,1.749998,1.749996
-398.082562,-14.066185,60.418152,2.962311,0.010398,1.749998,1.749996
-397.982570,-14.164584,60.435932,2.963341,0.010197,1.749998,1.749996
-397.882577,-14.263000,60.453612,2.964350,0.009997,1.749998,1.749996
-397.782584,-14.361435,60.471193,2.965340,0.009796,1.749998,1.749996
-397.682591,-14.459887,60.488678,2.966309,0.009596,1.749998,1.749996
-397.582599,-14.558356,60.506069,2.967259,0.009395,1.749998,1.749996
-397.482606,-14.656841,60.523367,2.968188,0.009194,1.749998,1.749996
-397.382613,-14.755343,60.540574,2.969098,0.008994,1.749998,1.749996
-397.282621,-14.853860,60.557693,2.969987,0.008793,1.749998,1.749996
-397.182628,-14.952392,60.574726,2.970856,0.008593,1.749998,1.749996
-397.082635,-15.050940,60.591673,2.971705,0.008392,1.749998,1.749996
-396.982642,-15.149501,60.608539,2.972534,0.008192,1.749998,1.749996
-396.882650,-15.248077,60.625323,2.973344,0.007991,1.749998,1.749996
-396.782657,-15.346666,60.642029,2.974133,0.007791,1.749998,1.749996
-396.682664,-15.445268,60.658657,2.974902,0.007591,1.749998,1.749996
-396.582672,-15.543882,60.675211,2.975651,0.007390,1.749998,1.749996
-396.482679,-15.642509,60.691692,2.976380,0.007190,1.749998,1.749996
-396.382686,-15.741147,60.708103,2.977089,0.006990,1.749998,1.749996
-396.282693,-15.839797,60.724444,2.977777,0.006789,1.749998,1.749996
-396.182701,-15.938457,60.740718,2.978446,0.006589,1.749998,1.749996
-396.082708,-16.037128,60.756927,2.979095,0.006389,1.749998,1.749996
-395.982715,-16.135809,60.773073,2.979724,0.006188,1.749998,1.749996
