cone_type,X,Y,Z,std_X,std_Y,std_Z,right,left
yellow,-60.51972850413334,-13.862796063487252,0.0,0.0,0.0,0.0,1,0
yellow,-56.165994177340096,-14.222919598046476,0.0,0.0,0.0,0.0,1,0
yellow,-51.87049943606619,-13.668562484555839,0.0,0.0,0.0,0.0,1,0
yellow,-47.711484254247196,-12.06937299882607,0.0,0.0,0.0,0.0,1,0
yellow,-44.14968631573346,-9.880268636165214,0.0,0.0,0.0,0.0,1,0
yellow,-40.834980633386834,-7.568857236949125,0.0,0.0,0.0,0.0,1,0
yellow,-37.599044022706515,-5.412484389740289,0.0,0.0,0.0,0.0,1,0
yellow,-34.24158874509145,-3.8455404539605844,0.0,0.0,0.0,0.0,1,0
yellow,-31.069529228118213,-3.0911932170410203,0.0,0.0,0.0,0.0,1,0
yellow,-27.33974589817165,-3.5332019298807182,0.0,0.0,0.0,0.0,1,0
yellow,-23.817074074367664,-4.545132748057315,0.0,0.0,0.0,0.0,1,0
yellow,-20.133731338296148,-5.9470057915181505,0.0,0.0,0.0,0.0,1,0
yellow,-16.353398368748483,-7.403696276466777,0.0,0.0,0.0,0.0,1,0
yellow,-12.439634040470748,-8.720941833350542,0.0,0.0,0.0,0.0,1,0
yellow,-8.129005370947334,-9.567889480995719,0.0,0.0,0.0,0.0,1,0
yellow,-3.2605816374319816,-8.2663479813257,0.0,0.0,0.0,0.0,1,0
yellow,-0.15612786894296307,-4.703315735795299,0.0,0.0,0.0,0.0,1,0
yellow,1.5675750636261758,-0.6777643792366586,0.0,0.0,0.0,0.0,1,0
yellow,2.526709835629014,3.4879833007359498,0.0,0.0,0.0,0.0,1,0
big_orange,-0.7112971690572334,6.368442152128439,0.0,0.0,0.0,0.0,0,1
big_orange,2.718625543295317,5.972885117110455,0.0,0.0,0.0,0.0,1,0
big_orange,2.8675613504795323,7.26432544687346,0.0,0.0,0.0,0.0,1,0
big_orange,-0.5623613618730179,7.659882481891444,0.0,0.0,0.0,0.0,0,1
